150.7396 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
150.7396 	EXP 	middle_image: autoDraw = True
150.7396 	EXP 	right_image: autoDraw = True
151.6381 	EXP 	left_image: autoDraw = True
152.7215 	EXP 	Device response: <KeyPress from None: t=152.71358080000027, value=j, duration=None>
152.7220 	EXP 	New trial (rep=17, index=0): <Trial 17 (0 in rep 17) data={'thisN': 17, 'thisTrialN': 0, 'thisRepN': 17}>
152.8093 	EXP 	Device response: <KeyPress from None: t=148.10569049999958, value=j, duration=4.696134000000711>
152.8106 	DATA 	Keypress: j
152.8198 	INFO 	Keyboard events cleared
152.8197 	EXP 	middle_image: autoDraw = False
152.8197 	EXP 	left_image: autoDraw = False
152.8197 	EXP 	right_image: autoDraw = False
152.8197 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_14.png'
152.8197 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_14.png'
152.8197 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_14.png'
152.8197 	EXP 	middle_image: autoDraw = True
152.8197 	EXP 	right_image: autoDraw = True
153.7214 	EXP 	left_image: autoDraw = True
154.3715 	EXP 	Device response: <KeyPress from None: t=154.3695603999995, value=j, duration=None>
154.3721 	EXP 	New trial (rep=18, index=0): <Trial 18 (0 in rep 18) data={'thisN': 18, 'thisTrialN': 0, 'thisRepN': 18}>
154.4633 	EXP 	Device response: <KeyPress from None: t=152.71358080000027, value=j, duration=1.7360211999994135>
154.4646 	DATA 	Keypress: j
154.4736 	INFO 	Keyboard events cleared
154.4736 	EXP 	middle_image: autoDraw = False
154.4736 	EXP 	left_image: autoDraw = False
154.4736 	EXP 	right_image: autoDraw = False
154.4736 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
154.4736 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
154.4736 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
154.4736 	EXP 	middle_image: autoDraw = True
154.4736 	EXP 	right_image: autoDraw = True
155.3713 	EXP 	left_image: autoDraw = True
157.1716 	EXP 	Device response: <KeyPress from None: t=157.16964480000024, value=f, duration=None>
157.1720 	EXP 	New trial (rep=19, index=0): <Trial 19 (0 in rep 19) data={'thisN': 19, 'thisTrialN': 0, 'thisRepN': 19}>
157.2626 	EXP 	Device response: <KeyPress from None: t=150.63356620000013, value=f, duration=6.624075900000207>
157.2637 	DATA 	Keypress: f
157.2725 	INFO 	Keyboard events cleared
157.2725 	EXP 	middle_image: autoDraw = False
157.2725 	EXP 	left_image: autoDraw = False
157.2725 	EXP 	right_image: autoDraw = False
157.2725 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
157.2725 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
157.2725 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
157.2725 	EXP 	middle_image: autoDraw = True
157.2725 	EXP 	right_image: autoDraw = True
158.1715 	EXP 	left_image: autoDraw = True
159.3557 	EXP 	Device response: <KeyPress from None: t=159.3539611999995, value=j, duration=None>
159.3561 	EXP 	New trial (rep=20, index=0): <Trial 20 (0 in rep 20) data={'thisN': 20, 'thisTrialN': 0, 'thisRepN': 20}>
159.4380 	DATA 	Keypress: j
159.4488 	INFO 	Keyboard events cleared
159.4487 	EXP 	middle_image: autoDraw = False
159.4487 	EXP 	left_image: autoDraw = False
159.4487 	EXP 	right_image: autoDraw = False
159.4487 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_14.png'
159.4487 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_14.png'
159.4487 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_14.png'
159.4487 	EXP 	middle_image: autoDraw = True
159.4487 	EXP 	right_image: autoDraw = True
159.4572 	EXP 	Device response: <KeyPress from None: t=154.3695603999995, value=j, duration=5.080061000000569>
160.3712 	EXP 	left_image: autoDraw = True
161.4878 	EXP 	Device response: <KeyPress from None: t=161.48156259999996, value=j, duration=None>
161.4881 	EXP 	New trial (rep=21, index=0): <Trial 21 (0 in rep 21) data={'thisN': 21, 'thisTrialN': 0, 'thisRepN': 21}>
161.5818 	EXP 	Device response: <KeyPress from None: t=159.3539611999995, value=j, duration=2.2157295000006343>
161.5832 	DATA 	Keypress: j
161.5930 	INFO 	Keyboard events cleared
161.5930 	EXP 	middle_image: autoDraw = False
161.5930 	EXP 	left_image: autoDraw = False
